fx_Unnamed: 0,fx_Date,fx_Time,fx_Round,fx_Day,fx_Venue,fx_Result,fx_GF,fx_GA,fx_Team,fx_Opponent,fx_Possession,fx_Formation,fx_Transfers - Home,fx_Shots,fx_SoT%,fx_G/SoT,fx_Avg. Distance of Shots,fx_FK Shots,fx_PK,fx_SoT Against,fx_Save%,fx_Clean Sheet,fx_PK Allowed,fx_# Defensive Actions OPA,fx_Live Passes,fx_Passes Completed,fx_Passes Under Pressure,fx_Ground Passes,fx_High Passes,fx_Shot-Creating Actions,fx_Presses (Applied),fx_Successful Dribbles,fx_Red Cards,fx_Yellow Cards,fx_Fouls,fx_Own Goals,fx_Aerial Battles Won (%),fx_kickoff,fx_team_norm,fx_side,epl_Unnamed: 0,epl_h_a,epl_xG,epl_xGA,epl_npxG,epl_npxGA,epl_deep,epl_deep_allowed,epl_scored,epl_missed,epl_xpts,epl_result,epl_date,epl_wins,epl_draws,epl_loses,epl_pts,epl_npxGD,epl_teamId,epl_ppda_cal,epl_allowed_ppda,epl_matchtime,epl_tot_points,epl_round,epl_tot_goal,epl_tot_con,epl_Referee.x,epl_HS.x,epl_HST.x,epl_HF.x,epl_HC.x,epl_HY.x,epl_HR.x,epl_AS.x,epl_AST.x,epl_AF.x,epl_AC.x,epl_AY.x,epl_AR.x,epl_B365H.x,epl_B365D.x,epl_B365A.x,epl_HtrgPerc,epl_AtrgPerc,epl_matchDay,epl_kickoff,epl_team_norm,epl_side,_merge
3,17/08/2019,15:00,Matchweek 2,Sat,Away,W,2,1,Liverpool,Southampton,63,4-3-3,9.36,15,33.3,0.4,18.7,1,0,3,66.7,0,0,0,501,442,106,327,123,23,129,53.3,0,1,9,0,62.5,2019-08-17 15:00:00,liverpool,a,27,a,1.52022,2.14047,1.52022,2.14047,6,1,2,1,0.9463,w,8/17/2019 15:00,1,0,0,3,-0.62025,Liverpool,9.428571429,12,15,6,2,6,2,A Marriner,14,3,10,5,2,0,15,6,6,9,1,0,6.5,4.75,1.44,0.214285714,0.4,Sat,2019-08-17 15:00:00,liverpool,a,both
1,17/08/2019,15:00,Matchweek 2,Sat,Away,L,0,1,Watford,Everton,56,4-4-2,50.4,8,25.0,0.0,14.3,0,0,2,50.0,0,0,1,362,319,65,210,121,10,148,50.0,0,3,11,0,52.0,2019-08-17 15:00:00,watford,a,31,a,1.17279,0.832913,1.17279,0.832913,3,4,0,1,1.663,l,8/17/2019 15:00,0,0,1,0,0.339877,Watford,3.925,8.863636364,15,0,2,0,4,L Mason,12,2,11,4,2,0,8,2,11,7,3,0,1.72,3.8,4.75,0.166666667,0.25,Sat,2019-08-17 15:00:00,watford,a,both
1,17/08/2019,15:00,Matchweek 2,Sat,Away,D,1,1,West Ham United,Brighton,43,4-1-4-1,103.7,8,37.5,0.33,18.8,0,0,4,75.0,0,0,2,352,301,73,264,93,12,197,76.0,0,2,12,0,40.0,2019-08-17 15:00:00,west ham,a,32,a,1.00856,2.40461,1.00856,2.40461,4,8,1,1,0.4871,d,8/17/2019 15:00,0,1,0,1,-1.39605,West Ham,8.870967742,5.485714286,15,1,2,1,6,A Taylor,16,4,11,8,0,0,8,3,10,6,2,0,2.55,3.25,2.87,0.25,0.375,Sat,2019-08-17 15:00:00,west ham,a,both
2,17/08/2019,17:30,Matchweek 2,Sat,Home,D,2,2,Manchester City,Tottenham,56,4-3-3,143.5,30,26.7,0.25,14.5,0,0,2,0.0,0,0,1,613,565,139,505,77,49,152,64.3,0,1,16,0,72.7,2019-08-17 17:30:00,man city,h,33,h,3.20076,0.074542,3.20076,0.074542,10,2,2,2,2.9323,d,8/17/2019 17:30,0,1,0,1,3.126218,Man City,8.976744186,47.14285714,17,4,2,7,2,M Oliver,30,10,14,13,1,0,3,2,4,2,0,0,1.36,5.25,8,0.333333333,0.666666667,Sat,2019-08-17 17:30:00,man city,h,both
1,17/08/2019,17:30,Matchweek 2,Sat,Away,D,2,2,Tottenham Hotspur,Manchester City,44,4-2-3-1,115.2,3,66.7,1.0,34.7,0,0,8,75.0,0,0,0,467,427,114,415,65,5,194,60.0,0,0,6,0,27.3,2019-08-17 17:30:00,tottenham,a,34,a,0.074542,3.20076,0.074542,3.20076,2,10,2,2,0.0376,d,8/17/2019 17:30,0,1,0,1,-3.126218,Tottenham,47.14285714,8.976744186,17,4,2,5,3,M Oliver,30,10,14,13,1,0,3,2,4,2,0,0,1.36,5.25,8,0.333333333,0.666666667,Sat,2019-08-17 17:30:00,tottenham,a,both
1,18/08/2019,14:00,Matchweek 2,Sun,Away,L,0,1,Crystal Palace,Sheffield Utd,56,4-4-2,5.49,6,66.7,0.0,21.1,1,0,3,66.7,0,0,3,459,414,90,353,116,9,120,70.6,0,1,11,0,44.2,2019-08-18 14:00:00,crystal palace,a,35,a,0.241912,1.84778,0.241912,1.84778,5,2,0,1,0.2206,l,8/18/2019 14:00,0,0,1,0,-1.605868,Crystal Palace,11.6,11.12,14,1,2,0,1,D Coote,15,3,16,8,3,0,6,4,11,4,1,0,2.55,3.1,2.9,0.2,0.666666667,Sun,2019-08-18 14:00:00,crystal palace,a,both
1,18/08/2019,14:00,Matchweek 2,Sun,Home,W,1,0,Sheffield United,Crystal Palace,44,3-5-2,63.45,15,20.0,0.33,15.0,0,0,4,100.0,1,0,0,357,312,39,218,95,22,214,36.8,0,3,18,0,55.8,2019-08-18 14:00:00,sheffield united,h,36,h,1.84778,0.241912,1.84778,0.241912,2,5,1,0,2.6386,w,8/18/2019 14:00,1,0,0,3,1.605868,Sheffield United,11.12,11.6,14,4,2,2,1,D Coote,15,3,16,8,3,0,6,4,11,4,1,0,2.55,3.1,2.9,0.2,0.666666667,Sun,2019-08-18 14:00:00,sheffield united,h,both
1,18/08/2019,16:30,Matchweek 2,Sun,Away,D,1,1,Leicester City,Chelsea,50,4-1-4-1,93.87,13,30.8,0.25,19.2,0,0,5,80.0,0,0,0,429,368,86,332,82,16,191,80.0,0,0,15,0,45.2,2019-08-18 16:30:00,leicester,a,38,a,0.947941,1.22629,0.947941,1.22629,5,4,1,1,1.0811,d,8/18/2019 16:30,0,1,0,1,-0.278349,Leicester,6.297297297,10.57692308,16,2,2,1,1,O Langford,14,5,9,4,1,0,12,3,14,5,0,0,1.7,3.75,5,0.357142857,0.25,Sun,2019-08-18 16:30:00,leicester,a,both
2,18/08/2019,16:30,Matchweek 2,Sun,Home,D,1,1,Chelsea,Leicester City,50,4-2-3-1,40.5,14,35.7,0.2,17.7,1,0,4,75.0,0,0,2,421,374,122,297,96,25,171,35.1,0,1,11,0,54.8,2019-08-18 16:30:00,chelsea,h,37,h,1.22629,0.947941,1.22629,0.947941,4,5,1,1,1.6181,d,8/18/2019 16:30,0,1,0,1,0.278349,Chelsea,10.57692308,6.297297297,16,1,2,1,5,O Langford,14,5,9,4,1,0,12,3,14,5,0,0,1.7,3.75,5,0.357142857,0.25,Sun,2019-08-18 16:30:00,chelsea,h,both
5,19/08/2019,20:00,Matchweek 2,Mon,Home,D,1,1,Wolverhampton Wanderers,Manchester Utd,36,3-5-2,105.0,7,28.6,0.5,16.6,0,0,1,0.0,0,0,0,341,285,105,206,118,10,336,50.0,0,2,19,0,46.4,2019-08-19 20:00:00,wolves,h,40,h,0.307356,1.14332,0.307356,0.382148,5,9,1,1,0.4379,d,8/19/2019 20:00,0,1,0,1,-0.074792,Wolves,19.95,8.363636364,20,2,2,1,1,J Moss,6,2,17,4,2,0,9,2,8,6,2,0,3.3,3.3,2.25,0.333333333,0.222222222,Mon,2019-08-19 20:00:00,wolves,h,both
1,19/08/2019,20:00,Matchweek 2,Mon,Away,D,1,1,Manchester United,Wolves,64,4-2-3-1,200.5,8,12.5,1.0,20.3,1,0,2,50.0,0,0,0,639,585,137,496,106,13,224,40.0,0,2,9,0,53.6,2019-08-19 20:00:00,man utd,a,39,a,1.14332,0.307356,0.382148,0.307356,9,5,1,1,2.3024,d,8/19/2019 20:00,0,1,0,1,0.074792,Man Utd,8.363636364,19.95,20,4,2,5,1,J Moss,6,2,17,4,2,0,9,2,8,6,2,0,3.3,3.3,2.25,0.333333333,0.222222222,Mon,2019-08-19 20:00:00,man utd,a,both
2,23/08/2019,20:00,Matchweek 3,Fri,Away,L,0,2,Everton,Aston Villa,63,4-2-3-1,106.6,12,0.0,,20.8,0,0,3,33.3,0,0,0,519,466,138,367,107,19,172,94.4,0,3,21,0,63.8,2019-08-23 20:00:00,everton,a,42,a,1.25668,0.855926,1.25668,0.855926,12,6,0,2,1.7245,l,8/23/2019 20:00,0,0,1,0,0.400754,Everton,5.407407407,13.25,20,4,3,1,2,M Oliver,7,3,10,0,2,0,12,1,18,6,3,0,3.25,3.5,2.15,0.428571429,0.083333333,Fri,2019-08-23 20:00:00,everton,a,both
2,23/08/2019,20:00,Matchweek 3,Fri,Home,W,2,0,Aston Villa,Everton,37,4-1-4-1,143.1,7,42.9,0.67,20.1,0,0,0,,1,0,0,283,235,46,178,107,13,213,60.9,0,2,10,0,36.2,2019-08-23 20:00:00,aston villa,h,41,h,0.855926,1.25668,0.855926,1.25668,6,12,2,0,0.9697,w,8/23/2019 20:00,1,0,0,3,-0.400754,Aston Villa,13.25,5.407407407,20,3,3,4,5,M Oliver,7,3,10,0,2,0,12,1,18,6,3,0,3.25,3.5,2.15,0.428571429,0.083333333,Fri,2019-08-23 20:00:00,aston villa,h,both
2,24/08/2019,12:30,Matchweek 3,Sat,Home,L,2,3,Norwich City,Chelsea,46,4-2-3-1,5.23,6,83.3,0.4,12.5,0,0,8,62.5,0,0,1,446,397,48,367,67,11,291,21.1,0,1,11,0,40.0,2019-08-24 12:30:00,norwich,h,44,h,1.07904,1.89428,1.07904,1.89428,5,12,2,3,0.7872,l,8/24/2019 12:30,0,0,1,0,-0.81524,Norwich,10,13.72727273,12,3,3,6,8,M Atkinson,6,5,9,1,1,0,23,8,9,8,1,0,4.33,3.75,1.8,0.833333333,0.347826087,Sat,2019-08-24 12:30:00,norwich,h,both
3,24/08/2019,12:30,Matchweek 3,Sat,Away,W,3,2,Chelsea,Norwich City,54,4-3-3,40.5,24,33.3,0.38,18.9,0,0,5,60.0,0,0,1,529,487,158,405,85,42,207,90.3,0,1,8,0,60.0,2019-08-24 12:30:00,chelsea,a,43,a,1.89428,1.07904,1.89428,1.07904,12,5,3,2,1.9533,w,8/24/2019 12:30,1,0,0,3,0.81524,Chelsea,13.72727273,10,12,4,3,4,7,M Atkinson,6,5,9,1,1,0,23,8,9,8,1,0,4.33,3.75,1.8,0.833333333,0.347826087,Sat,2019-08-24 12:30:00,chelsea,a,both
2,24/08/2019,15:00,Matchweek 3,Sat,Away,W,2,1,Crystal Palace,Manchester Utd,30,4-1-4-1,5.49,5,60.0,0.67,11.2,0,0,3,66.7,0,0,0,205,165,47,122,90,4,215,85.7,0,4,22,0,34.2,2019-08-24 15:00:00,crystal palace,a,46,a,0.676993,2.23561,0.676993,1.47444,2,7,2,1,0.3503,w,8/24/2019 15:00,1,0,0,3,-0.797447,Crystal Palace,15.27777778,6.857142857,15,4,3,2,2,P Tierney,22,3,8,8,2,0,5,3,18,1,4,0,1.33,5.25,9,0.136363636,0.6,Sat,2019-08-24 15:00:00,crystal palace,a,both
2,24/08/2019,15:00,Matchweek 3,Sat,Home,L,1,3,Watford,West Ham,55,4-2-3-1,50.4,21,14.3,0.33,15.2,0,0,9,77.8,0,1,1,472,415,80,341,92,39,143,64.3,0,1,18,0,41.9,2019-08-24 15:00:00,watford,h,51,h,2.29348,3.45768,2.29348,2.69651,20,10,1,3,0.6389,l,8/24/2019 15:00,0,0,1,0,-0.40303,Watford,9.285714286,12.94736842,15,0,3,1,7,C Kavanagh,23,3,12,8,1,0,16,10,11,7,1,0,2.05,3.5,3.5,0.130434783,0.625,Sat,2019-08-24 15:00:00,watford,h,both
2,24/08/2019,15:00,Matchweek 3,Sat,Home,L,1,2,Manchester United,Crystal Palace,70,4-2-3-1,200.5,21,14.3,0.33,16.8,3,0,3,33.3,0,0,0,541,502,111,456,76,33,91,47.6,0,2,11,0,65.8,2019-08-24 15:00:00,man utd,h,48,h,2.23561,0.676993,1.47444,0.676993,7,2,1,2,2.4881,l,8/24/2019 15:00,0,0,1,0,0.797447,Man Utd,6.857142857,15.27777778,15,4,3,6,3,P Tierney,22,3,8,8,2,0,5,3,18,1,4,0,1.33,5.25,9,0.136363636,0.6,Sat,2019-08-24 15:00:00,man utd,h,both
2,24/08/2019,15:00,Matchweek 3,Sat,Home,L,0,2,Brighton and Hove Albion,Southampton,52,3-4-3,55.56,11,27.3,0.0,15.2,0,0,4,50.0,0,0,1,393,332,111,254,140,19,116,55.0,1,1,12,0,58.8,2019-08-24 15:00:00,brighton,h,45,h,0.997711,2.07795,0.997711,2.07795,6,6,0,2,0.5691,l,8/24/2019 15:00,0,0,1,0,-1.080239,Brighton,9.173913043,10.75,15,4,3,4,3,K Friend,12,3,9,8,1,1,12,4,10,5,3,0,2.4,3.3,3,0.25,0.333333333,Sat,2019-08-24 15:00:00,brighton,h,both
2,24/08/2019,15:00,Matchweek 3,Sat,Away,W,3,1,West Ham United,Watford,45,4-2-3-1,103.7,14,64.3,0.22,14.1,0,1,3,66.7,0,0,0,376,334,88,254,107,27,133,61.1,0,1,16,0,58.1,2019-08-24 15:00:00,west ham,a,52,a,3.45768,2.29348,2.69651,2.29348,10,20,3,1,2.1833,w,8/24/2019 15:00,1,0,0,3,0.40303,West Ham,12.94736842,9.285714286,15,4,3,4,7,C Kavanagh,23,3,12,8,1,0,16,10,11,7,1,0,2.05,3.5,3.5,0.130434783,0.625,Sat,2019-08-24 15:00:00,west ham,a,both
2,24/08/2019,15:00,Matchweek 3,Sat,Away,W,2,1,Leicester City,Sheffield Utd,51,4-4-2,93.87,13,23.1,0.67,17.3,2,0,3,66.7,0,0,0,424,390,87,315,104,25,216,53.8,0,0,6,0,53.8,2019-08-24 15:00:00,leicester,a,47,a,0.704879,0.654318,0.704879,0.654318,9,4,2,1,1.3218,w,8/24/2019 15:00,1,0,0,3,0.050561,Leicester,8.941176471,11.39130435,15,5,3,3,2,A Madley,8,3,11,7,1,0,10,2,6,4,0,0,3.3,3.3,2.25,0.375,0.2,Sat,2019-08-24 15:00:00,leicester,a,both
2,24/08/2019,15:00,Matchweek 3,Sat,Home,L,1,2,Sheffield United,Leicester City,49,3-5-2,63.45,8,37.5,0.33,18.2,1,0,3,33.3,0,0,0,412,342,137,247,135,13,153,85.7,0,1,11,0,46.2,2019-08-24 15:00:00,sheffield united,h,49,h,0.654318,0.704879,0.654318,0.704879,4,9,1,2,1.2765,l,8/24/2019 15:00,0,0,1,0,-0.050561,Sheffield United,11.39130435,8.941176471,15,4,3,3,3,A Madley,8,3,11,7,1,0,10,2,6,4,0,0,3.3,3.3,2.25,0.375,0.2,Sat,2019-08-24 15:00:00,sheffield united,h,both
2,24/08/2019,15:00,Matchweek 3,Sat,Away,W,2,0,Southampton,Brighton,48,4-2-2-2,51.75,12,33.3,0.5,18.2,2,0,3,100.0,1,0,1,372,321,52,238,100,20,190,62.5,0,3,13,0,41.2,2019-08-24 15:00:00,southampton,a,50,a,2.07795,0.997711,2.07795,0.997711,6,6,2,0,2.2194,w,8/24/2019 15:00,1,0,0,3,1.080239,Southampton,10.75,9.173913043,15,3,3,3,5,K Friend,12,3,9,8,1,1,12,4,10,5,3,0,2.4,3.3,3,0.25,0.333333333,Sat,2019-08-24 15:00:00,southampton,a,both
2,24/08/2019,17:30,Matchweek 3,Sat,Away,L,1,3,Arsenal,Liverpool,48,4-4-2,137.5,9,33.3,0.33,19.4,1,0,4,50.0,0,1,1,486,451,122,407,71,14,215,66.7,0,1,6,0,73.3,2019-08-24 17:30:00,arsenal,a,53,a,0.985542,2.78821,0.985542,2.02704,7,9,1,3,0.3434,l,8/24/2019 17:30,0,0,1,0,-1.041498,Arsenal,28.42857143,9.783783784,17,6,3,4,4,A Taylor,25,5,8,6,1,0,9,3,5,4,1,0,1.5,4.6,6,0.2,0.333333333,Sat,2019-08-24 17:30:00,arsenal,a,both
4,24/08/2019,17:30,Matchweek 3,Sat,Home,W,3,1,Liverpool,Arsenal,52,4-3-3,9.36,24,16.7,0.5,18.5,0,1,3,66.7,0,0,2,533,492,82,388,119,36,190,68.4,0,1,11,0,26.7,2019-08-24 17:30:00,liverpool,h,54,h,2.78821,0.985542,2.02704,0.985542,9,7,3,1,2.5205,w,8/24/2019 17:30,1,0,0,3,1.041498,Liverpool,9.783783784,28.42857143,17,9,3,9,3,A Taylor,25,5,8,6,1,0,9,3,5,4,1,0,1.5,4.6,6,0.2,0.333333333,Sat,2019-08-24 17:30:00,liverpool,h,both
3,25/08/2019,14:00,Matchweek 3,Sun,Away,W,3,1,Manchester City,Bournemouth,74,4-3-3,143.5,16,31.3,0.6,14.4,0,0,7,85.7,0,0,2,723,668,199,571,84,27,124,64.3,0,3,14,0,50.0,2019-08-25 14:00:00,man city,a,56,a,3.12856,1.89345,3.12856,1.89345,17,3,3,1,2.1653,w,8/25/2019 14:00,1,0,0,3,1.23511,Man City,5.173913043,22.9,14,7,3,10,3,A Marriner,10,7,7,4,1,0,19,5,13,5,3,0,15,7.5,1.16,0.7,0.263157895,Sun,2019-08-25 14:00:00,man city,a,both
2,25/08/2019,14:00,Matchweek 3,Sun,Home,L,1,3,Bournemouth,Manchester City,26,3-4-3,46.99,10,70.0,0.14,13.9,1,0,5,40.0,0,0,0,234,180,67,132,98,12,259,50.0,0,1,8,0,50.0,2019-08-25 14:00:00,bournemouth,h,55,h,1.89345,3.12856,1.89345,3.12856,3,17,1,3,0.6611,l,8/25/2019 14:00,0,0,1,0,-1.23511,Bournemouth,22.9,5.173913043,14,4,3,4,5,A Marriner,10,7,7,4,1,0,19,5,13,5,3,0,15,7.5,1.16,0.7,0.263157895,Sun,2019-08-25 14:00:00,bournemouth,h,both
2,25/08/2019,16:30,Matchweek 3,Sun,Away,W,1,0,Newcastle United,Tottenham,21,3-4-3,60.66,8,37.5,0.33,15.3,0,0,2,100.0,1,0,0,174,155,41,116,75,14,190,58.3,0,2,10,0,63.0,2019-08-25 16:30:00,newcastle united,a,58,a,0.51428,1.25927,0.51428,1.25927,5,8,1,0,0.6756,w,8/25/2019 16:30,1,0,0,3,-0.74499,Newcastle United,32.3,4.842105263,16,3,3,2,4,M Dean,17,2,10,6,2,0,8,3,5,6,2,0,1.2,6.5,14,0.117647059,0.375,Sun,2019-08-25 16:30:00,newcastle united,a,both
2,25/08/2019,16:30,Matchweek 3,Sun,Home,L,0,1,Tottenham Hotspur,Newcastle Utd,79,4-2-3-1,115.2,17,11.8,0.0,18.8,0,0,3,66.7,0,0,0,774,718,111,637,86,30,107,50.0,0,2,11,0,37.0,2019-08-25 16:30:00,tottenham,h,59,h,1.25927,0.51428,1.25927,0.51428,8,5,0,1,2.0469,l,8/25/2019 16:30,0,0,1,0,0.74499,Tottenham,4.842105263,32.3,16,4,3,5,4,M Dean,17,2,10,6,2,0,8,3,5,6,2,0,1.2,6.5,14,0.117647059,0.375,Sun,2019-08-25 16:30:00,tottenham,h,both
2,25/08/2019,16:30,Matchweek 3,Sun,Away,D,1,1,Burnley,Wolves,35,4-4-2,21.47,12,16.7,0.5,16.2,0,0,1,100.0,0,1,1,297,215,63,147,123,16,148,58.3,0,2,16,0,39.6,2019-08-25 16:30:00,burnley,a,57,a,1.22762,1.32793,1.22762,0.56676,4,4,1,1,1.2223,d,8/25/2019 16:30,0,1,0,1,0.66086,Burnley,14.61904762,11.83333333,16,4,3,5,3,C Pawson,17,2,9,4,0,0,13,4,11,3,2,0,1.85,3.4,4.5,0.117647059,0.307692308,Sun,2019-08-25 16:30:00,burnley,a,both
7,25/08/2019,16:30,Matchweek 3,Sun,Home,D,1,1,Wolverhampton Wanderers,Burnley,65,3-5-2,105.0,14,7.1,0.0,20.8,0,1,2,50.0,0,0,0,576,489,73,379,148,20,108,70.0,0,0,10,0,60.4,2019-08-25 16:30:00,wolves,h,60,h,1.32793,1.22762,0.56676,1.22762,4,4,1,1,1.4707,d,8/25/2019 16:30,0,1,0,1,-0.66086,Wolves,11.83333333,14.61904762,16,3,3,2,2,C Pawson,17,2,9,4,0,0,13,4,11,3,2,0,1.85,3.4,4.5,0.117647059,0.307692308,Sun,2019-08-25 16:30:00,wolves,h,both
3,31/08/2019,12:30,Matchweek 4,Sat,Away,D,1,1,Manchester United,Southampton,60,4-2-3-1,200.5,21,38.1,0.13,17.3,0,0,2,50.0,0,0,0,511,464,125,407,98,38,132,46.7,0,2,9,0,47.4,2019-08-31 12:30:00,man utd,a,61,a,1.90356,0.769616,1.90356,0.769616,13,6,1,1,2.202,d,8/31/2019 12:30,0,1,0,1,1.133944,Man Utd,13.57142857,6.666666667,12,5,4,7,4,M Dean,10,2,17,2,1,1,21,8,7,3,2,0,3.8,3.3,2.05,0.2,0.380952381,Sat,2019-08-31 12:30:00,man utd,a,both
4,31/08/2019,12:30,Matchweek 4,Sat,Home,D,1,1,Southampton,Manchester Utd,40,4-4-2,51.75,11,18.2,0.5,19.4,0,0,8,87.5,0,0,1,349,295,64,235,111,13,193,37.5,1,3,20,0,52.6,2019-08-31 12:30:00,southampton,h,62,h,0.769616,1.90356,0.769616,1.90356,6,13,1,1,0.5769,d,8/31/2019 12:30,0,1,0,1,-1.133944,Southampton,6.666666667,13.57142857,12,4,4,4,6,M Dean,10,2,17,2,1,1,21,8,7,3,2,0,3.8,3.3,2.05,0.2,0.380952381,Sat,2019-08-31 12:30:00,southampton,h,both
4,31/08/2019,15:00,Matchweek 4,Sat,Home,D,2,2,Chelsea,Sheffield Utd,63,4-3-3,40.5,13,38.5,0.4,15.0,1,0,2,0.0,0,0,2,712,651,85,558,119,22,162,57.1,0,0,6,1,41.7,2019-08-31 15:00:00,chelsea,h,66,h,2.30579,1.04649,2.30579,1.04649,4,5,2,2,2.2781,d,8/31/2019 15:00,0,1,0,1,1.2593,Chelsea,14.88235294,20.91666667,15,5,4,6,9,S Attwell,13,5,6,3,0,0,8,2,11,4,1,0,1.36,4.75,9,0.384615385,0.25,Sat,2019-08-31 15:00:00,chelsea,h,both
4,31/08/2019,15:00,Matchweek 4,Sat,Home,W,3,1,Leicester City,Bournemouth,56,4-1-4-1,93.87,13,38.5,0.6,20.1,0,0,2,50.0,0,0,1,541,467,134,397,112,24,178,50.0,0,1,12,0,45.7,2019-08-31 15:00:00,leicester,h,68,h,2.23766,0.554726,2.23766,0.554726,10,7,3,1,2.6031,w,8/31/2019 15:00,1,0,0,3,1.682934,Leicester,6.914285714,10,15,8,4,6,3,P Bankes,13,5,9,4,1,0,8,2,11,5,3,0,1.7,4,4.75,0.384615385,0.25,Sat,2019-08-31 15:00:00,leicester,h,both
4,31/08/2019,15:00,Matchweek 4,Sat,Away,L,1,3,Bournemouth,Leicester City,44,4-4-2,46.99,9,22.2,0.5,17.6,0,0,5,40.0,0,0,0,425,355,79,278,133,16,216,64.7,0,3,13,0,54.3,2019-08-31 15:00:00,bournemouth,a,64,a,0.554726,2.23766,0.554726,2.23766,7,10,1,3,0.2616,l,8/31/2019 15:00,0,0,1,0,-1.682934,Bournemouth,10,6.914285714,15,4,4,5,8,P Bankes,13,5,9,4,1,0,8,2,11,5,3,0,1.7,4,4.75,0.384615385,0.25,Sat,2019-08-31 15:00:00,bournemouth,a,both
4,31/08/2019,15:00,Matchweek 4,Sat,Away,L,0,1,Aston Villa,Crystal Palace,47,4-3-3,143.1,10,20.0,0.0,23.9,2,0,5,80.0,0,0,0,329,310,32,252,69,19,129,85.7,1,6,15,0,44.0,2019-08-31 15:00:00,aston villa,a,63,a,0.30354,1.41394,0.30354,1.41394,5,13,0,1,0.4799,l,8/31/2019 15:00,0,0,1,0,-1.1104,Aston Villa,9.04,9,15,3,4,4,6,K Friend,22,5,15,13,2,0,10,2,16,2,4,1,2.15,3.3,3.5,0.227272727,0.2,Sat,2019-08-31 15:00:00,aston villa,a,both
4,31/08/2019,15:00,Matchweek 4,Sat,Away,L,0,4,Brighton and Hove Albion,Manchester City,46,3-4-3,55.56,7,28.6,0.0,16.7,0,0,6,33.3,0,0,0,486,450,89,345,82,9,201,53.8,0,1,9,0,50.0,2019-08-31 15:00:00,brighton,a,65,a,0.861035,2.30818,0.861035,2.30818,7,16,0,4,0.4379,l,8/31/2019 15:00,0,0,1,0,-1.447145,Brighton,21.625,11.4375,15,4,4,4,7,J Moss,15,6,10,8,1,0,6,2,6,1,1,0,1.08,10,26,0.4,0.333333333,Sat,2019-08-31 15:00:00,brighton,a,both
4,31/08/2019,15:00,Matchweek 4,Sat,Home,W,1,0,Crystal Palace,Aston Villa,53,4-3-3,5.49,21,23.8,0.2,15.9,1,0,2,100.0,1,0,1,388,352,92,303,85,27,144,64.3,0,2,19,0,56.0,2019-08-31 15:00:00,crystal palace,h,67,h,1.41394,0.30354,1.41394,0.30354,13,5,1,0,2.2757,w,8/31/2019 15:00,1,0,0,3,1.1104,Crystal Palace,9,9.04,15,7,4,3,2,K Friend,22,5,15,13,2,0,10,2,16,2,4,1,2.15,3.3,3.5,0.227272727,0.2,Sat,2019-08-31 15:00:00,crystal palace,h,both
4,31/08/2019,15:00,Matchweek 4,Sat,Home,W,2,0,West Ham United,Norwich City,49,4-1-4-1,103.7,18,38.9,0.29,13.9,0,0,3,100.0,1,0,0,460,412,65,356,88,33,231,78.1,0,2,18,0,70.0,2019-08-31 15:00:00,west ham,h,74,h,2.20657,1.1674,2.20657,1.1674,12,5,2,0,2.1159,w,8/31/2019 15:00,1,0,0,3,1.03917,West Ham,7.842105263,8.740740741,15,7,4,6,7,P Tierney,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444,0.375,Sat,2019-08-31 15:00:00,west ham,h,both
4,31/08/2019,15:00,Matchweek 4,Sat,Away,D,1,1,Watford,Newcastle Utd,51,3-4-3,50.4,13,23.1,0.33,16.1,0,0,4,75.0,0,0,0,482,409,132,335,94,18,195,68.4,0,3,13,0,47.5,2019-08-31 15:00:00,watford,a,73,a,1.1068,1.04131,1.1068,1.04131,6,2,1,1,1.3861,d,8/31/2019 15:00,0,1,0,1,0.06549,Watford,12,19.6,15,1,4,2,8,G Scott,13,5,5,6,2,0,13,3,11,5,3,0,2.5,3.25,2.87,0.384615385,0.230769231,Sat,2019-08-31 15:00:00,watford,a,both
4,31/08/2019,15:00,Matchweek 4,Sat,Home,W,4,0,Manchester City,Brighton,54,4-3-3,143.5,15,40.0,0.67,15.3,1,0,2,100.0,1,0,2,588,542,49,488,86,27,174,57.9,0,1,9,0,50.0,2019-08-31 15:00:00,man city,h,69,h,2.30818,0.861035,2.30818,0.861035,16,7,4,0,2.3849,w,8/31/2019 15:00,1,0,0,3,1.447145,Man City,11.4375,21.625,15,10,4,14,3,J Moss,15,6,10,8,1,0,6,2,6,1,1,0,1.08,10,26,0.4,0.333333333,Sat,2019-08-31 15:00:00,man city,h,both
4,31/08/2019,15:00,Matchweek 4,Sat,Away,L,0,2,Norwich City,West Ham,51,4-2-3-1,5.23,8,37.5,0.0,13.7,0,0,7,71.4,0,0,0,465,438,121,392,59,13,210,87.5,0,1,13,0,30.0,2019-08-31 15:00:00,norwich,a,71,a,1.1674,2.20657,1.1674,2.20657,5,12,0,2,0.6576,l,8/31/2019 15:00,0,0,1,0,-1.03917,Norwich,8.740740741,7.842105263,15,3,4,6,10,P Tierney,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444,0.375,Sat,2019-08-31 15:00:00,norwich,a,both
